,ID,Name,Age,Nationality,Overall,Potential,Club,Value,Wage,Preferred Foot,International Reputation,Skill Moves,Position,Joined,Contract Valid Until,Height,Weight,Release Clause,expired contract,Years Playing
9777,221666,L. Mulholland,29,England,66,66,Real Salt Lake,625.0,3.0,Right,1.0,3.0,CM,2014,2019-01-01,5.75,150.0,938.0,si,0
9778,227810,S. Aasmundsen,28,Norway,66,66,Kristiansund BK,650.0,2.0,Right,1.0,3.0,LDM,2018,2019-01-01,5.75,163.0,813.0,si,0
9779,238050,C. Ejuke,20,Nigeria,66,77,Vålerenga Fotball,1100.0,1.0,Right,1.0,4.0,RM,2017,2020-01-01,5.75,159.0,1600.0,si,0
9780,243170,F. Apaolaza,21,Argentina,66,76,Estudiantes de La Plata,1100.0,4.0,Right,1.0,2.0,ST,2018,2020-01-01,6.166666666666667,174.0,1800.0,si,0
9781,188386,E. Butin,30,France,66,66,Stade Brestois 29,625.0,3.0,Right,1.0,2.0,ST,2017,2019-01-01,5.916666666666667,168.0,1100.0,si,0
9782,231139,J. Fitzwater,20,England,66,75,Walsall,875.0,6.0,Right,1.0,2.0,CB,2016,2019-06-30,6.166666666666667,154.0,4585.06080634501,si,0
9783,242915,M. Cholewiak,28,Poland,66,66,Śląsk Wrocław,500.0,3.0,Left,1.0,3.0,LB,2018,2019-01-01,6.0,161.0,675.0,si,0
9784,193251,C. Schösswendter,29,Austria,66,66,1. FC Union Berlin,500.0,8.0,Right,1.0,2.0,CB,2017,2019-01-01,6.333333333333333,172.0,800.0,si,0
9785,210148,R. Klaasen,24,Netherlands,66,70,De Graafschap,825.0,2.0,Left,1.0,2.0,LCM,2017,2019-01-01,5.833333333333333,163.0,1300.0,si,0
9786,199909,P. Pervan,30,Austria,66,66,VfL Wolfsburg,425.0,8.0,Right,1.0,1.0,GK,2018,2021-01-01,6.333333333333333,203.0,723.0,si,0
9787,164581,M. de Jong,31,Canada,66,66,Vancouver Whitecaps FC,425.0,2.0,Left,1.0,3.0,LB,2016,2019-01-01,5.75,161.0,638.0,si,0
9788,244197,Corpas,26,Spain,66,66,UD Almería,700.0,3.0,Right,1.0,3.0,RM,2018,2020-01-01,5.75,146.0,1100.0,si,0
9789,181733,A. Lukse,30,Austria,66,66,SCR Altach,425.0,3.0,Right,1.0,1.0,GK,2014,2019-01-01,6.166666666666667,181.0,616.0,si,0
9790,199398,A. Wittwer,27,Switzerland,66,66,FC St. Gallen,525.0,4.0,Left,1.0,2.0,LB,2016,2019-01-01,5.666666666666667,172.0,761.0,si,0
9791,201958,E. Ebanks-Landell,25,England,66,69,Wolverhampton Wanderers,675.0,15.0,Right,1.0,2.0,CB,2010,2020-01-01,6.166666666666667,194.0,1300.0,si,0
9792,206054,S. Gündüz,24,Germany,66,68,SV Darmstadt 98,800.0,5.0,Right,1.0,3.0,RM,2018,2019-01-01,5.583333333333333,163.0,1300.0,si,0
9793,208614,A. Uryga,24,Poland,66,69,Wisła Płock,675.0,2.0,Right,1.0,2.0,RCB,2017,2019-01-01,6.25,187.0,962.0,si,0
9794,152038,J. Absalonsen,32,Denmark,66,66,SønderjyskE,500.0,4.0,Left,1.0,3.0,LM,2018,2019-01-01,5.833333333333333,168.0,625.0,si,0
9795,202215,J. Willis,29,United States,66,67,Houston Dynamo,500.0,2.0,Right,1.0,1.0,GK,2014,2022-01-01,6.416666666666667,185.0,788.0,si,0
9796,224487,E. Brophy,22,Scotland,66,75,Kilmarnock,1000.0,2.0,Right,1.0,3.0,ST,2017,2021-01-01,5.75,150.0,2000.0,si,0
9797,234727,T. Hübers,21,Germany,66,75,Hannover 96,875.0,6.0,Right,1.0,2.0,CB,2016,2021-01-01,6.25,181.0,1800.0,si,0
9798,234983,Q. Laçi,22,Albania,66,75,AC Ajaccio,1000.0,2.0,Right,1.0,3.0,CAM,2018,2019-01-01,5.916666666666667,176.0,2000.0,si,0
9799,244967,T. Mohamad,28,Syria,66,67,Ohod Club,575.0,6.0,Right,1.0,2.0,CDM,2018,2019-01-01,5.916666666666667,183.0,992.0,si,0
9800,245480,Dyjan Azevedo,27,Brazil,66,66,Paris FC,675.0,3.0,Right,1.0,3.0,LW,2014,2019-01-01,5.583333333333333,143.0,1200.0,si,0
9801,198377,L. Palmer,26,Scotland,66,66,Sheffield Wednesday,550.0,8.0,Right,1.0,3.0,RB,2010,2019-01-01,6.166666666666667,179.0,1000.0,si,0
9802,211433,F. Evangelista,26,Argentina,66,67,Estudiantes de La Plata,625.0,5.0,Left,1.0,2.0,LB,2016,2019-06-30,5.75,154.0,4585.06080634501,si,0
9803,229865,Óscar Pinchi,22,Spain,66,77,Atlético Madrid,1100.0,11.0,Right,1.0,3.0,LM,2018,2020-01-01,5.666666666666667,137.0,2500.0,si,0
9804,244969,Z. Laaroubi,33,Morocco,66,66,Ohod Club,325.0,5.0,Right,1.0,1.0,GK,2018,2019-01-01,6.083333333333333,190.0,536.0,si,0
9805,214250,M. Palacios,25,Colombia,66,69,Alianza Petrolera,800.0,1.0,Right,1.0,3.0,RM,2017,2023-01-01,5.916666666666667,183.0,1100.0,no,6
9806,225258,Borja,21,Spain,66,74,CD Lugo,825.0,2.0,Right,1.0,2.0,RB,2018,2021-01-01,5.75,148.0,1500.0,si,0
9807,210667,F. Vanzo,24,Belgium,66,70,Waasland-Beveren,850.0,3.0,Right,1.0,3.0,CAM,2015,2020-01-01,5.833333333333333,176.0,1300.0,si,0
9808,214507,A. Zapata,33,Colombia,66,66,América de Cali,260.0,1.0,Right,1.0,2.0,CB,2016,2018-01-01,6.0,174.0,351.0,si,0
9809,220139,S. Szmodics,22,England,66,74,Colchester United,950.0,4.0,Right,1.0,3.0,CAM,2013,2019-01-01,5.5,141.0,1900.0,si,0
9810,235755,A. Trusty,19,United States,66,79,Philadelphia Union,1100.0,1.0,Left,1.0,2.0,LCB,2016,2019-01-01,6.25,185.0,2300.0,si,0
9811,202988,Ryu Won Woo,27,Korea Republic,66,67,Pohang Steelers,500.0,2.0,Left,1.0,1.0,GK,2018,2022-01-01,6.083333333333333,172.0,663.0,si,0
9812,137708,F. Dick,33,Germany,66,66,1. FC Kaiserslautern,250.0,2.0,Right,1.0,2.0,RB,2018,2019-01-01,6.0,185.0,363.0,si,0
9813,203500,D. Rose,24,England,66,69,Mansfield Town,825.0,6.0,Right,1.0,2.0,LS,2016,2021-01-01,5.666666666666667,159.0,1500.0,si,0
9814,221932,M. Oesterhelweg,27,Germany,66,66,VfL Sportfreunde Lotte,675.0,1.0,Left,1.0,3.0,LM,2017,2019-01-01,5.916666666666667,161.0,979.0,si,0
9815,229868,D. Mignanelli,25,Italy,66,71,Ascoli,700.0,1.0,Left,1.0,2.0,LB,2016,2019-01-01,5.75,154.0,1100.0,si,0
9816,202989,Lee Jong Ho,26,Korea Republic,66,68,Ulsan Hyundai FC,800.0,3.0,Left,1.0,2.0,ST,2017,2022-01-01,5.916666666666667,172.0,1100.0,si,0
9817,204269,Z. Clark,26,Scotland,66,70,St. Johnstone FC,575.0,2.0,Right,1.0,1.0,GK,2010,2020-01-01,6.25,187.0,1000.0,si,0
9818,215533,S. Stevens,26,Netherlands,66,70,Excelsior,575.0,2.0,Right,1.0,1.0,GK,2018,2020-01-01,6.333333333333333,205.0,877.0,si,0
9819,225261,Sergio Gil,22,Spain,66,74,CD Lugo,825.0,2.0,Left,1.0,3.0,CDM,2016,2019-01-01,6.0,150.0,1500.0,si,0
9820,226541,U. Zeybek,23,Turkey,66,73,Fenerbahçe SK,775.0,12.0,Right,1.0,2.0,CDM,2012,2020-01-01,5.833333333333333,159.0,1600.0,si,0
9821,230125,A. Acosta,21,Mexico,66,78,U.N.A.M.,1200.0,5.0,Right,1.0,3.0,RM,2017,2021-01-01,5.666666666666667,161.0,2200.0,si,0
9822,232685,K. Oi,34,Japan,66,66,Júbilo Iwata,200.0,2.0,Right,1.0,2.0,CB,2016,2021-01-01,5.916666666666667,165.0,250.0,si,0
9823,241389,Y. Sari,19,Turkey,66,75,Clermont Foot 63,975.0,6.0,Left,1.0,3.0,RM,2016,2019-06-30,5.5,121.0,4585.06080634501,si,0
9824,244973,M. Ruiz,17,Mexico,66,79,Querétaro,1100.0,2.0,Right,1.0,3.0,LCM,2018,2021-01-01,5.833333333333333,163.0,2600.0,si,0
9825,53741,L. Holmes,31,England,66,66,Exeter City,575.0,4.0,Left,1.0,3.0,RM,2015,2019-01-01,5.75,146.0,1000.0,si,0
9826,212718,D. Powers,27,United States,66,67,Orlando City SC,725.0,3.0,Right,1.0,3.0,CM,2017,2023-01-01,5.916666666666667,176.0,1100.0,no,6
9827,155886,S. Henderson,30,Republic of Ireland,66,66,Nottingham Forest,425.0,10.0,Right,1.0,1.0,GK,2016,2019-01-01,6.166666666666667,192.0,808.0,si,0
9828,221934,S. Scougall,25,Scotland,66,68,St. Johnstone FC,775.0,2.0,Left,1.0,3.0,CM,2017,2019-01-01,5.583333333333333,126.0,1400.0,si,0
9829,165870,Cho Yong Hyung,34,Korea Republic,66,66,Jeju United FC,200.0,2.0,Right,2.0,2.0,CB,2017,2023-01-01,6.0,159.0,250.0,no,6
9830,234222,Cho Young Wook,19,Korea Republic,66,74,FC Seoul,925.0,2.0,Right,1.0,2.0,ST,2018,2021-01-01,5.833333333333333,157.0,1300.0,si,0
9831,239342,H. Koffi,21,Burkina Faso,66,77,LOSC Lille,875.0,4.0,Right,1.0,1.0,GK,2017,2022-01-01,6.083333333333333,179.0,1900.0,si,0
9832,208111,S. Sandberg,24,Sweden,66,71,Hammarby IF,725.0,2.0,Right,1.0,2.0,RB,2018,2019-01-01,6.083333333333333,170.0,961.0,si,0
9833,211439,T. Gabuza,30,South Africa,66,66,Orlando Pirates,625.0,1.0,Right,1.0,3.0,ST,2013,2018-01-01,6.0,190.0,1300.0,si,0
9834,216047,P. Muñoz,32,Chile,66,66,CD O'Higgins,500.0,3.0,Right,1.0,3.0,RW,2015,2018-01-01,5.666666666666667,152.0,675.0,si,0
9835,223727,C. MacGillivray,25,England,66,72,Portsmouth,625.0,3.0,Right,1.0,1.0,GK,2018,2020-01-01,6.166666666666667,172.0,1200.0,si,0
9836,228591,C. Arcus,22,Haiti,66,74,AJ Auxerre,800.0,2.0,Right,1.0,2.0,RB,2018,2022-01-01,5.916666666666667,168.0,1600.0,si,0
9837,188399,A. Dercho,31,Germany,66,66,VfL Osnabrück,425.0,2.0,Left,1.0,3.0,LB,2012,2019-01-01,6.083333333333333,165.0,616.0,si,0
9838,148720,H. Hauger,32,Norway,66,66,Strømsgodset IF,375.0,2.0,Right,1.0,2.0,RCM,2017,2019-01-01,5.833333333333333,157.0,469.0,si,0
9839,157168,Manu,34,Switzerland,66,66,Elche CF,180.0,2.0,Left,1.0,2.0,LB,2018,2019-01-01,5.75,154.0,279.0,si,0
9840,231408,J. Leko,19,England,66,78,West Bromwich Albion,1100.0,6.0,Right,1.0,3.0,RW,2015,2021-01-01,6.0,141.0,2300.0,si,0
9841,231664,J. Aguirre,26,Colombia,66,71,Atlético Bucaramanga,600.0,1.0,Right,1.0,1.0,GK,2011,2019-01-01,5.916666666666667,154.0,855.0,si,0
9842,176368,Kim Chang Soo,32,Korea Republic,66,66,Ulsan Hyundai FC,350.0,2.0,Right,1.0,2.0,RB,2017,2018-01-01,5.833333333333333,152.0,438.0,si,0
9843,242672,L. Ćirković,25,Serbia,66,69,FC Luzern,675.0,4.0,Right,1.0,2.0,LCB,2018,2021-01-01,6.333333333333333,176.0,1000.0,si,0
9844,244208,Isma Cerro,22,Spain,66,73,Real Sporting de Gijón,900.0,3.0,Right,1.0,3.0,RM,2016,2019-01-01,5.833333333333333,161.0,1600.0,si,0
9845,244464,E. Castillo,23,Ecuador,66,75,Club Tijuana,1000.0,6.0,Right,1.0,3.0,LS,2018,2021-01-01,5.833333333333333,152.0,1900.0,si,0
9846,192496,P. Downing,26,England,66,68,Blackburn Rovers,650.0,11.0,Right,1.0,2.0,CB,2018,2019-01-01,6.166666666666667,174.0,1300.0,si,0
9847,211953,R. Vollath,28,Germany,66,67,KFC Uerdingen 05,525.0,2.0,Right,1.0,1.0,GK,2017,2019-01-01,6.083333333333333,165.0,801.0,si,0
9848,229873,A. Munksgaard,20,Denmark,66,74,FC Midtjylland,825.0,4.0,Right,1.0,2.0,RWB,2015,2023-01-01,6.0,165.0,1200.0,no,8
9849,232177,M. Ogbu,27,Nigeria,66,67,IK Sirius,750.0,1.0,Right,1.0,3.0,ST,2017,2018-01-01,6.083333333333333,172.0,994.0,si,0
9850,233457,Jang Ho Ik,24,Korea Republic,66,69,Suwon Samsung Bluewings,825.0,3.0,Right,1.0,3.0,RM,2016,2021-01-01,5.666666666666667,137.0,1100.0,si,0
9851,236273,K. Bartolec,23,Croatia,66,74,FC Nordsjælland,800.0,4.0,Right,1.0,3.0,RWB,2016,2020-01-01,5.75,172.0,1200.0,si,0
9852,240625,G. Malcore,24,Italy,66,73,Cittadella,925.0,1.0,Right,1.0,3.0,ST,2018,2019-01-01,6.0,174.0,1600.0,si,0
9853,242673,V. Gvilia,24,Georgia,66,71,FC Luzern,850.0,4.0,Right,1.0,3.0,CAM,2018,2020-01-01,6.0,174.0,1300.0,si,0
9854,228082,D. Burnić,20,Germany,66,78,Borussia Dortmund,1000.0,8.0,Left,1.0,3.0,CDM,2015,2019-01-01,5.916666666666667,154.0,1900.0,si,0
9855,229362,A. Öztürk,25,Turkey,66,70,Sunderland,700.0,4.0,Right,1.0,2.0,CB,2018,2020-01-01,6.25,176.0,1300.0,si,0
9856,232946,K. Taketomi,27,Japan,66,66,Urawa Red Diamonds,675.0,4.0,Right,1.0,3.0,LM,2018,2021-01-01,5.666666666666667,152.0,878.0,si,0
9857,172786,M. Mancosu,29,Italy,66,66,Lecce,625.0,2.0,Right,1.0,3.0,CAM,2016,2019-01-01,6.0,168.0,969.0,si,0
9858,191218,D. Jaković,32,Canada,66,66,Los Angeles FC,375.0,2.0,Right,1.0,2.0,LCB,2018,2019-01-01,6.166666666666667,176.0,563.0,si,0
9859,208371,M. Saeid,27,Sweden,66,66,IK Sirius,650.0,1.0,Left,1.0,3.0,CM,2018,2021-01-01,5.583333333333333,141.0,813.0,si,0
9860,211955,U. Taffertshofer,26,Germany,66,67,VfL Osnabrück,625.0,2.0,Right,1.0,2.0,RDM,2018,2020-01-01,6.0,181.0,953.0,si,0
9861,216051,A. Medina,33,Argentina,66,66,Club Atlético Aldosivi,400.0,4.0,Right,1.0,3.0,ST,2016,2020-01-01,5.583333333333333,143.0,580.0,si,0
9862,164339,M. Papadopulos,33,Czech Republic,66,66,Piast Gliwice,400.0,3.0,Right,1.0,2.0,ST,2017,2019-01-01,6.0,174.0,540.0,si,0
9863,238067,N. Zaniolo,18,Italy,66,84,Roma,1300.0,7.0,Left,1.0,3.0,CAM,2018,2023-01-01,6.25,174.0,3100.0,no,5
9864,215028,F. Montero,29,Argentina,66,66,Argentinos Juniors,625.0,4.0,Right,1.0,3.0,LCM,2017,2021-01-01,5.5,157.0,906.0,si,0
9865,243956,J. Vuković,26,Croatia,66,69,Clube Sport Marítimo,675.0,3.0,Right,1.0,2.0,CDM,2018,2021-01-01,6.083333333333333,168.0,1500.0,si,0
9866,192500,E. Barli,26,Norway,66,70,Ranheim Fotball,575.0,1.0,Right,1.0,1.0,GK,2017,2019-01-01,6.166666666666667,179.0,762.0,si,0
9867,238069,G. Carrasco,21,Argentina,66,76,Club Atlético Lanús,900.0,4.0,Right,1.0,2.0,RB,2017,2021-01-01,5.75,163.0,1500.0,si,0
9868,112373,A. Balijon,35,France,66,66,Le Havre AC,150.0,1.0,Right,1.0,1.0,GK,2018,2019-01-01,6.0,176.0,263.0,si,0
9869,245237,I. Saavedra,19,Chile,66,74,Universidad Católica,900.0,2.0,Right,1.0,3.0,RCM,2016,2020-01-01,5.666666666666667,150.0,1400.0,si,0
9870,188405,Z. Janjić,32,Bosnia Herzegovina,66,66,Korona Kielce,500.0,2.0,Right,1.0,3.0,CAM,2018,2019-01-01,6.166666666666667,183.0,675.0,si,0
9871,188917,J. Skjelvik,26,Norway,66,68,LA Galaxy,650.0,2.0,Left,1.0,2.0,CB,2018,2021-01-01,6.0,170.0,1000.0,si,0
9872,210422,K. Kamiński,27,Poland,66,69,Júbilo Iwata,550.0,2.0,Right,1.0,1.0,GK,2015,2022-01-01,6.25,181.0,729.0,si,0
9873,211702,M. Endres,27,Germany,66,67,SpVgg Unterhaching,600.0,2.0,Right,1.0,2.0,RCB,2018,2022-01-01,6.166666666666667,183.0,915.0,si,0
9874,223222,B. Delacourt,32,France,66,66,KSV Cercle Brugge,375.0,4.0,Right,1.0,2.0,CB,2017,2019-01-01,5.833333333333333,170.0,544.0,si,0
9875,241910,C. Rismark,26,Norway,66,68,SK Brann,650.0,2.0,Left,1.0,2.0,CB,2018,2021-01-01,6.333333333333333,192.0,861.0,si,0
9876,189942,A. Ligi,28,Italy,66,66,Carpi,525.0,1.0,Right,1.0,2.0,CB,2017,2019-01-01,6.25,183.0,814.0,si,0
9877,198135,D. Lachman,28,Curacao,66,66,PEC Zwolle,525.0,3.0,Right,1.0,2.0,CB,2018,2020-01-01,6.166666666666667,165.0,761.0,si,0
9878,227575,M. Riascos,27,Colombia,66,66,Al Batin,675.0,5.0,Right,1.0,3.0,RM,2018,2021-01-01,5.666666666666667,161.0,1100.0,si,0
9879,232439,L. Vignali,22,Italy,66,77,Spezia,950.0,1.0,Right,1.0,3.0,RB,2015,2023-01-01,6.0,165.0,1700.0,no,8
9880,233463,S. Skålevik,25,Norway,66,71,SK Brann,875.0,2.0,Right,1.0,2.0,ST,2015,2019-01-01,5.916666666666667,165.0,1200.0,si,0
9881,234231,M. Djetei,23,Cameroon,66,75,Gimnàstic de Tarragona,850.0,2.0,Right,1.0,2.0,CB,2016,2020-01-01,6.083333333333333,161.0,1500.0,si,0
9882,239351,A. Fuchs,21,Germany,66,75,1. FC Nürnberg,975.0,5.0,Right,1.0,3.0,CM,2017,2020-01-01,6.0,163.0,2000.0,si,0
9883,200952,M. Könnecke,29,Germany,66,66,FSV Zwickau,625.0,1.0,Right,1.0,3.0,CAM,2016,2021-01-01,5.75,154.0,906.0,si,0
9884,227832,E. Yao Guy,22,Ivory Coast,66,74,FC Lugano,825.0,2.0,Right,1.0,2.0,CB,2017,2019-01-01,6.0,168.0,1400.0,si,0
9885,183544,G. Burke,24,Republic of Ireland,66,71,Preston North End,850.0,4.0,Left,1.0,3.0,CAM,2018,2021-01-01,5.75,159.0,1700.0,si,0
9886,200953,C. Hemlein,27,Germany,66,66,1. FC Kaiserslautern,675.0,2.0,Right,1.0,3.0,RM,2018,2020-01-01,5.916666666666667,174.0,979.0,si,0
9887,209401,D. Anderson,23,Netherlands,66,75,US Salernitana 1919,850.0,9.0,Right,1.0,3.0,RB,2016,2019-06-30,5.916666666666667,159.0,4585.06080634501,si,0
9888,225273,M. Døhr Thychosen,21,Denmark,66,74,FC Midtjylland,825.0,4.0,Right,1.0,3.0,RWB,2014,2023-01-01,5.833333333333333,143.0,1200.0,no,9
9889,177657,A. Nordvik,31,Norway,66,66,Odds BK,425.0,2.0,Left,1.0,2.0,CB,2018,2018-01-01,6.166666666666667,179.0,531.0,si,0
9890,200954,D. Thomalla,25,Germany,66,69,1. FC Heidenheim 1846,825.0,4.0,Right,1.0,3.0,ST,2016,2020-01-01,6.083333333333333,165.0,1300.0,si,0
9891,201978,P. Parzyszek,24,Poland,66,71,Piast Gliwice,875.0,3.0,Right,1.0,2.0,ST,2018,2021-01-01,6.25,176.0,1200.0,si,0
9892,206074,M. Fornasier,24,Italy,66,70,Pescara,700.0,1.0,Right,1.0,2.0,CB,2015,2020-01-01,6.083333333333333,176.0,1100.0,si,0
9893,212986,Michel Douglas,26,Brazil,66,68,CD Aves,800.0,4.0,Left,1.0,3.0,ST,2018,2023-01-01,6.083333333333333,183.0,1700.0,no,5
9894,246010,Álex Cobo,22,Spain,66,76,Deportivo de La Coruña,800.0,2.0,Right,1.0,1.0,GK,2016,2019-01-01,6.0,172.0,1400.0,si,0
9895,187898,M. Çelik,28,Sweden,66,66,BK Häcken,650.0,2.0,Right,1.0,3.0,LW,2017,2020-01-01,5.833333333333333,165.0,813.0,si,0
9896,211195,L. Woudenberg,24,Netherlands,66,70,SC Heerenveen,700.0,2.0,Left,1.0,2.0,LB,2017,2019-01-01,6.083333333333333,154.0,1100.0,si,0
9897,227835,T. Tekie,21,Sweden,66,72,Östersunds FK,875.0,5.0,Right,1.0,3.0,LCM,2016,2019-06-30,5.75,130.0,4585.06080634501,si,0
9898,233467,D. Vega,25,Costa Rica,66,67,SK Brann,775.0,2.0,Left,1.0,4.0,RW,2016,2019-01-01,5.833333333333333,157.0,1000.0,si,0
9899,244731,N. Rusyn,19,Ukraine,66,78,Dynamo Kyiv,1100.0,1.0,Right,1.0,2.0,ST,2017,2022-01-01,5.833333333333333,150.0,2600.0,si,0
9900,246011,Víctor,21,Spain,66,79,Deportivo de La Coruña,1200.0,2.0,Right,1.0,3.0,RM,2018,2019-01-01,5.916666666666667,170.0,2800.0,si,0
9901,212988,A. Deja,25,Poland,66,70,Arka Gdynia,700.0,2.0,Right,1.0,3.0,RDM,2018,2023-01-01,6.083333333333333,181.0,998.0,no,5
9902,215036,F. Cornejo,22,Chile,66,76,Audax Italiano,1000.0,2.0,Right,1.0,2.0,CM,2017,2020-01-01,5.75,152.0,1600.0,si,0
9903,220156,A. Balboa,24,Uruguay,66,73,Belgrano de Córdoba,925.0,4.0,Right,1.0,2.0,ST,2018,2022-01-01,6.083333333333333,179.0,1500.0,si,0
9904,158716,D. Edwards,32,Wales,66,66,Reading,475.0,10.0,Right,1.0,2.0,CM,2017,2019-01-01,6.0,172.0,903.0,si,0
9906,228348,F. Rherras,25,Morocco,66,70,AS Béziers,675.0,2.0,Right,1.0,2.0,LB,2018,2023-01-01,6.0,170.0,1200.0,no,5
9907,234748,Gu Sung Yun,24,Korea Republic,66,70,Hokkaido Consadole Sapporo,600.0,1.0,Right,1.0,1.0,GK,2015,2021-01-01,6.416666666666667,181.0,795.0,si,0
9908,200957,C. Mavrias,24,Greece,66,72,Hibernian,875.0,2.0,Right,1.0,3.0,RM,2018,2018-01-01,5.833333333333333,172.0,1700.0,si,0
9909,207613,E. Martinez,27,Uruguay,66,66,Colorado Rapids,650.0,3.0,Right,1.0,3.0,CM,2018,2022-01-01,5.583333333333333,146.0,943.0,si,0
9910,210941,Lee Chang Geun,24,Korea Republic,66,72,Jeju United FC,650.0,1.0,Right,1.0,1.0,GK,2017,2022-01-01,6.083333333333333,165.0,943.0,si,0
9912,219133,A. Gómez,25,Peru,66,68,Minnesota United FC,650.0,2.0,Left,1.0,3.0,LWB,2016,2023-01-01,5.916666666666667,152.0,1000.0,no,7
9913,232189,N. Ramírez,21,Chile,66,80,Club Deportes Temuco,1300.0,3.0,Right,1.0,2.0,LCB,2016,2018-12-31,6.0,170.0,4585.06080634501,si,0
9914,239357,C. Gebauer,24,Austria,66,69,SCR Altach,825.0,4.0,Right,1.0,3.0,RM,2017,2020-01-01,6.166666666666667,165.0,1300.0,si,0
9915,243197,C. Knett,27,Austria,66,67,FC Wacker Innsbruck,500.0,3.0,Right,1.0,1.0,GK,2017,2019-01-01,6.0,179.0,763.0,si,0
9916,205054,K. Naismith,26,Scotland,66,67,Wigan Athletic,750.0,15.0,Left,1.0,3.0,LB,2018,2021-01-01,6.083333333333333,172.0,1500.0,si,0
9917,208638,Rober Correa,25,Spain,66,69,Cádiz CF,675.0,3.0,Right,1.0,2.0,RB,2017,2019-01-01,6.0,170.0,1100.0,si,0
9918,214270,C. Escobar,28,Chile,66,66,San Luis de Quillota,675.0,2.0,Right,1.0,2.0,ST,2018,2018-01-01,6.0,165.0,911.0,si,0
9919,229118,J. Smeets,23,Netherlands,66,72,Fortuna Sittard,875.0,2.0,Right,1.0,3.0,CM,2016,2019-01-01,6.0,157.0,1400.0,si,0
9920,233470,Borja Galán,25,Spain,66,68,AD Alcorcón,775.0,3.0,Right,1.0,3.0,LM,2018,2020-01-01,6.0,161.0,1300.0,si,0
9922,53502,D. Sjölund,35,Finland,66,66,IFK Norrköping,270.0,2.0,Left,1.0,2.0,CM,2015,2018-01-01,5.833333333333333,176.0,338.0,si,0
9923,224511,E. Bonifacio,24,Argentina,66,73,Gimnasia y Esgrima La Plata,750.0,4.0,Right,1.0,2.0,RWB,2014,2019-01-01,5.583333333333333,143.0,1300.0,si,0
9924,232191,Lee Ho Seung,28,Korea Republic,66,66,Jeonnam Dragons,450.0,2.0,Right,1.0,1.0,GK,2016,2018-01-01,6.166666666666667,163.0,563.0,si,0
9925,234239,G. Hein,21,France,66,72,FC Metz,900.0,2.0,Left,1.0,3.0,RW,2016,2021-01-01,5.583333333333333,143.0,1800.0,si,0
9926,237823,H. Abe,19,Japan,66,80,Kashima Antlers,1400.0,2.0,Right,1.0,3.0,LM,2017,2019-01-01,5.583333333333333,143.0,2700.0,si,0
9927,243968,A. De Bruyn,24,Belgium,65,69,Sint-Truidense VV,700.0,3.0,Right,1.0,3.0,LM,2018,2020-01-01,5.833333333333333,152.0,1100.0,si,0
9928,186112,J. Akinde,28,England,65,65,Lincoln City,550.0,6.0,Right,1.0,2.0,ST,2018,2021-01-01,6.166666666666667,192.0,963.0,si,0
9929,200449,D. McGregor,32,Scotland,65,65,Hibernian,300.0,2.0,Right,1.0,2.0,CB,2015,2019-01-01,6.0,192.0,525.0,si,0
9930,221441,G. Villarruel,25,Argentina,65,68,San Martín de San Juan,675.0,3.0,Right,1.0,3.0,RM,2016,2019-06-30,5.666666666666667,148.0,4585.06080634501,si,0
9931,227329,Pastrana,21,Spain,65,75,RC Celta,875.0,4.0,Left,1.0,2.0,LM,2017,2019-01-01,5.916666666666667,154.0,2000.0,si,0
9932,236545,Teixeira José,28,Brazil,65,65,Pohang Steelers,425.0,6.0,Right,1.0,3.0,RB,2016,2018-12-31,5.833333333333333,157.0,4585.06080634501,si,0
9933,188417,A. Fernández,32,Uruguay,65,65,San Martin de Tucumán,400.0,3.0,Right,1.0,3.0,RM,2018,2019-01-01,6.083333333333333,159.0,580.0,si,0
9934,225282,J. Devecchi,22,Argentina,65,75,San Lorenzo de Almagro,675.0,3.0,Right,1.0,1.0,GK,2014,2019-01-01,6.166666666666667,183.0,1100.0,si,0
9935,235266,C. Früchtl,18,Germany,65,86,FC Bayern München,1000.0,3.0,Left,1.0,1.0,GK,2017,2020-01-01,6.333333333333333,157.0,2700.0,si,0
9936,244482,I. Rondanini,23,Italy,65,73,Brescia,675.0,1.0,Right,1.0,2.0,RB,2018,2020-01-01,5.916666666666667,168.0,1200.0,si,0
9937,207619,W. Creavalle,27,Guyana,65,66,Philadelphia Union,500.0,2.0,Right,1.0,2.0,CDM,2016,2022-01-01,6.0,154.0,788.0,si,0
9938,156675,A. Considine,31,Scotland,65,65,Aberdeen,350.0,2.0,Left,1.0,2.0,RCB,2004,2019-01-01,6.0,165.0,613.0,si,0
9939,228867,J. Vitale,22,Argentina,65,74,San Martin de Tucumán,725.0,4.0,Right,1.0,2.0,CDM,2016,2019-06-30,6.0,179.0,4585.06080634501,si,0
9940,229891,J. Ryerson,20,Norway,65,73,1. FC Union Berlin,700.0,5.0,Right,1.0,2.0,CDM,2018,2021-01-01,6.0,181.0,1300.0,si,0
9941,232195,J. Ríos,26,Colombia,65,67,Alianza Petrolera,550.0,1.0,Right,1.0,2.0,LDM,2015,2020-01-01,5.75,148.0,784.0,si,0
9942,239363,K. Dabila,21,Ivory Coast,65,75,LOSC Lille,775.0,5.0,Right,1.0,2.0,CB,2017,2020-01-01,6.0,176.0,1700.0,si,0
